2024-10-14 18:46:39,483 - INFO - Using device: cuda
2024-10-14 19:09:02,779 - INFO - Trial 32 pruned at epoch 1
2024-10-14 19:09:11,927 - INFO - Trial 33, Epoch 1/10, Train Loss: 62.5436, Val Loss: 9.8221, Val Accuracy: 52.97%
2024-10-14 19:09:11,928 - INFO - Trial 33 pruned at epoch 1
2024-10-14 19:09:20,991 - INFO - Trial 34, Epoch 1/10, Train Loss: 59.9896, Val Loss: 8.1989, Val Accuracy: 57.43%
2024-10-14 19:09:20,992 - INFO - Trial 34 pruned at epoch 1
2024-10-14 19:09:34,940 - INFO - Trial 35, Epoch 1/10, Train Loss: 73.9051, Val Loss: 8.9720, Val Accuracy: 53.47%
2024-10-14 19:09:34,940 - INFO - Trial 35 pruned at epoch 1
2024-10-14 19:09:43,922 - INFO - Trial 36, Epoch 1/10, Train Loss: 60.2554, Val Loss: 9.9918, Val Accuracy: 46.04%
2024-10-14 19:09:43,922 - INFO - Trial 36 pruned at epoch 1
2024-10-14 19:09:49,623 - INFO - Trial 37, Epoch 1/10, Train Loss: 14.4049, Val Loss: 2.3726, Val Accuracy: 71.78%
2024-10-14 19:09:49,623 - INFO - Trial 37 pruned at epoch 1
2024-10-14 19:09:55,931 - INFO - Trial 38, Epoch 1/10, Train Loss: 30.6425, Val Loss: 4.6294, Val Accuracy: 65.35%
2024-10-14 19:09:55,932 - INFO - Trial 38 pruned at epoch 1
2024-10-14 19:10:02,524 - INFO - Trial 39, Epoch 1/10, Train Loss: 56.5890, Val Loss: 8.1159, Val Accuracy: 56.44%
2024-10-14 19:10:02,525 - INFO - Trial 39 pruned at epoch 1
2024-10-14 19:10:09,393 - INFO - Trial 40, Epoch 1/10, Train Loss: 60.2523, Val Loss: 8.5266, Val Accuracy: 62.87%
2024-10-14 19:10:09,394 - INFO - Trial 40 pruned at epoch 1
2024-10-14 19:10:18,282 - INFO - Trial 41, Epoch 1/10, Train Loss: 58.7759, Val Loss: 7.0492, Val Accuracy: 74.26%
2024-10-14 19:10:27,094 - INFO - Trial 41, Epoch 2/10, Train Loss: 45.9622, Val Loss: 5.9509, Val Accuracy: 76.24%
2024-10-14 19:10:35,919 - INFO - Trial 41, Epoch 3/10, Train Loss: 35.0800, Val Loss: 6.2116, Val Accuracy: 74.26%
2024-10-14 19:10:44,733 - INFO - Trial 41, Epoch 4/10, Train Loss: 27.9334, Val Loss: 4.5839, Val Accuracy: 84.16%
2024-10-14 19:10:53,540 - INFO - Trial 41, Epoch 5/10, Train Loss: 26.3191, Val Loss: 3.8910, Val Accuracy: 87.62%
2024-10-14 19:11:02,370 - INFO - Trial 41, Epoch 6/10, Train Loss: 23.3227, Val Loss: 3.1459, Val Accuracy: 91.09%
2024-10-14 19:11:11,198 - INFO - Trial 41, Epoch 7/10, Train Loss: 21.2517, Val Loss: 3.9191, Val Accuracy: 88.12%
2024-10-14 19:11:20,020 - INFO - Trial 41, Epoch 8/10, Train Loss: 19.7144, Val Loss: 2.9372, Val Accuracy: 91.58%
2024-10-14 19:11:28,803 - INFO - Trial 41, Epoch 9/10, Train Loss: 18.7038, Val Loss: 3.5496, Val Accuracy: 91.58%
2024-10-14 19:11:37,600 - INFO - Trial 41, Epoch 10/10, Train Loss: 17.4776, Val Loss: 3.8788, Val Accuracy: 87.13%
2024-10-14 19:11:46,521 - INFO - Trial 42, Epoch 1/10, Train Loss: 58.3437, Val Loss: 8.0190, Val Accuracy: 55.94%
2024-10-14 19:11:46,522 - INFO - Trial 42 pruned at epoch 1
2024-10-14 19:11:55,473 - INFO - Trial 43, Epoch 1/10, Train Loss: 71.0066, Val Loss: 11.9812, Val Accuracy: 46.53%
2024-10-14 19:11:55,473 - INFO - Trial 43 pruned at epoch 1
2024-10-14 19:12:04,408 - INFO - Trial 44, Epoch 1/10, Train Loss: 55.6769, Val Loss: 8.0829, Val Accuracy: 63.37%
2024-10-14 19:12:04,408 - INFO - Trial 44 pruned at epoch 1
